"Id","IdDec","Name","Base","Offset","File","Line"
"0x58A2","22690","DM_CABINETITEM_ACK","DM_BASE","0x0011","DMProtocol.h","148"
"0x58A3","22691","DM_RESETCONNECTION_REQ","DM_BASE","0x0012","DMProtocol.h","149"
"0x58A4","22692","DM_RESETCONNECTION_ACK","DM_BASE","0x0013","DMProtocol.h","150"
"0x58A5","22693","DM_RESETCONNROUTE_REQ","DM_BASE","0x0014","DMProtocol.h","151"
"0x58A6","22694","DM_RESETCONNROUTE_ACK","DM_BASE","0x0015","DMProtocol.h","152"
"0x58A7","22695","DM_FRIENDLIST_REQ","DM_BASE","0x0016","DMProtocol.h","153"
"0x58A8","22696","DM_FRIENDLIST_ACK","DM_BASE","0x0017","DMProtocol.h","154"
"0x58A9","22697","DM_FRIENDINSERT_REQ","DM_BASE","0x0018","DMProtocol.h","155"
"0x58AA","22698","DM_FRIENDERASE_REQ","DM_BASE","0x0019","DMProtocol.h","156"
"0x58AB","22699","DM_POSTLIST_REQ","DM_BASE","0x001A","DMProtocol.h","157"
"0x58AC","22700","DM_POSTLIST_ACK","DM_BASE","0x001B","DMProtocol.h","158"
"0x58AD","22701","DM_LOCALOCCUPY_REQ","DM_BASE","0x001C","DMProtocol.h","159"
"0x58AE","22702","DM_LOCALOCCUPY_ACK","DM_BASE","0x001D","DMProtocol.h","160"
"0x58AF","22703","DM_FRIENDGROUPMAKE_REQ","DM_BASE","0x001E","DMProtocol.h","161"
"0x58B0","22704","DM_FRIENDGROUPMAKE_ACK","DM_BASE","0x001F","DMProtocol.h","162"
"0x58B1","22705","DM_FRIENDGROUPDELETE_REQ","DM_BASE","0x0020","DMProtocol.h","163"
"0x58B2","22706","DM_FRIENDGROUPCHANGE_REQ","DM_BASE","0x0021","DMProtocol.h","164"
"0x58B3","22707","DM_FRIENDGROUPNAME_REQ","DM_BASE","0x0022","DMProtocol.h","165"
"0x58B4","22708","DM_POSTRECV_REQ","DM_BASE","0x0023","DMProtocol.h","166"
"0x58B5","22709","DM_POSTRECV_ACK","DM_BASE","0x0024","DMProtocol.h","167"
"0x58B6","22710","DM_POSTCANSEND_REQ","DM_BASE","0x0025","DMProtocol.h","168"
"0x58B7","22711","DM_POSTCANSEND_ACK","DM_BASE","0x0026","DMProtocol.h","169"
"0x58B8","22712","DM_LOCALINFO_REQ","DM_BASE","0x0027","DMProtocol.h","170"
"0x58B9","22713","DM_LOCALINFO_ACK","DM_BASE","0x0028","DMProtocol.h","171"
"0x58BC","22716","DM_POSTDEL_REQ","DM_BASE","0x002B","DMProtocol.h","173"
"0x58BD","22717","DM_POSTGETITEM_REQ","DM_BASE","0x002C","DMProtocol.h","174"
"0x58BE","22718","DM_CLEARCURRENTUSER_REQ","DM_BASE","0x002D","DMProtocol.h","175"
"0x58BF","22719","DM_CREATERECALLMON_REQ","DM_BASE","0x002E","DMProtocol.h","176"
"0x58C0","22720","DM_CREATERECALLMON_ACK","DM_BASE","0x002F","DMProtocol.h","177"
"0x58C1","22721","DM_CASTLEOCCUPY_REQ","DM_BASE","0x0030","DMProtocol.h","178"
"0x58C2","22722","DM_CASTLEOCCUPY_ACK","DM_BASE","0x0031","DMProtocol.h","179"
"0x58C3","22723","DM_TELEPORT_REQ","DM_BASE","0x0032","DMProtocol.h","180"
"0x58C4","22724","DM_TELEPORT_ACK","DM_BASE","0x0033","DMProtocol.h","181"
"0x58C5","22725","DM_RECALLMONDEL_REQ","DM_BASE","0x0034","DMProtocol.h","182"
"0x58C6","22726","DM_PROTECTEDADD_REQ","DM_BASE","0x0035","DMProtocol.h","183"
"0x58C7","22727","DM_PROTECTEDADD_ACK","DM_BASE","0x0036","DMProtocol.h","184"
"0x58C8","22728","DM_PROTECTEDERASE_REQ","DM_BASE","0x0037","DMProtocol.h","185"
"0x58C9","22729","DM_PROTECTEDLIST_REQ","DM_BASE","0x0038","DMProtocol.h","186"
"0x58CA","22730","DM_PROTECTEDLIST_ACK","DM_BASE","0x0039","DMProtocol.h","187"
"0x58CB","22731","DM_CLEARCURRENTUSER_ACK","DM_BASE","0x003A","DMProtocol.h","188"
"0x58CC","22732","DM_GUILDLEAVE_REQ","DM_BASE","0x003B","DMProtocol.h","189"
"0x58CD","22733","DM_GUILDEXTINCTION_REQ","DM_BASE","0x003C","DMProtocol.h","190"
"0x58CE","22734","DM_GUILDEXTINCTION_ACK","DM_BASE","0x003D","DMProtocol.h","191"
"0x58CF","22735","DM_GUILDKICKOUT_REQ","DM_BASE","0x003E","DMProtocol.h","192"
"0x58D0","22736","DM_LOGITEM_REQ","DM_BASE","0x003F","DMProtocol.h","193"
"0x58D1","22737","DM_LOGSKILL_REQ","DM_BASE","0x0040","DMProtocol.h","194"
"0x58D2","22738","DM_PETDEL_REQ","DM_BASE","0x0041","DMProtocol.h","195"
"0x58D3","22739","DM_UDPLOG_REQ","DM_BASE","0x0042","DMProtocol.h","196"
"0x58D4","22740","DM_SMSSEND_REQ","DM_BASE","0x0043","DMProtocol.h","197"
"0x58D5","22741","DM_SMSSEND_ACK","DM_BASE","0x0044","DMProtocol.h","198"
"0x58D6","22742","DM_GUILDDUTY_REQ","DM_BASE","0x0045","DMProtocol.h","200"
"0x58D7","22743","DM_GUILDPEER_REQ","DM_BASE","0x0046","DMProtocol.h","201"
"0x58D8","22744","DM_GUILDMEMBERADD_REQ","DM_BASE","0x0047","DMProtocol.h","202"
"0x58D9","22745","DM_GUILDARTICLEADD_REQ","DM_BASE","0x0048","DMProtocol.h","203"
"0x58DA","22746","DM_GUILDARTICLEDEL_REQ","DM_BASE","0x0049","DMProtocol.h","204"
"0x58DB","22747","DM_GUILDFAME_REQ","DM_BASE","0x004A","DMProtocol.h","205"
"0x58DC","22748","DM_GUILDLEVEL_REQ","DM_BASE","0x004B","DMProtocol.h","206"
"0x58DD","22749","DM_GUILDCONTRIBUTION_REQ","DM_BASE","0x004C","DMProtocol.h","207"
"0x58DE","22750","DM_GUILDCABINETPUTIN_REQ","DM_BASE","0x004D","DMProtocol.h","208"
"0x58DF","22751","DM_GUILDCABINETPUTIN_ACK","DM_BASE","0x004E","DMProtocol.h","209"
"0x58E0","22752","DM_GUILDCABINETTAKEOUT_REQ","DM_BASE","0x004F","DMProtocol.h","210"
"0x58E1","22753","DM_GUILDCABINETTAKEOUT_ACK","DM_BASE","0x0050","DMProtocol.h","211"
"0x58E2","22754","DM_GUILDCABINETROLLBACK_REQ","DM_BASE","0x0051","DMProtocol.h","212"
"0x58E6","22758","DM_SAVEITEM_REQ","DM_BASE","0x0055","DMProtocol.h","214"
"0x58E7","22759","DM_GUILDARTICLEUPDATE_REQ","DM_BASE","0x0056","DMProtocol.h","215"
"0x58E8","22760","DM_GUILDCABINETMAX_REQ","DM_BASE","0x0057","DMProtocol.h","216"
"0x58E9","22761","DM_EVENTQUARTER_REQ","DM_BASE","0x0058","DMProtocol.h","218"
"0x58EA","22762","DM_SAVEEXP_REQ","DM_BASE","0x0059","DMProtocol.h","220"
"0x58EB","22763","DM_SAVEMONEY_REQ","DM_BASE","0x005A","DMProtocol.h","221"
"0x58EC","22764","DM_CASHITEMCABINET_REQ","DM_BASE","0x005B","DMProtocol.h","223"
"0x58ED","22765","DM_CASHITEMCABINET_ACK","DM_BASE","0x005C","DMProtocol.h","224"
"0x58EE","22766","DM_CASHITEMGET_REQ","DM_BASE","0x005D","DMProtocol.h","225"
"0x58EF","22767","DM_CASHITEMGET_ACK","DM_BASE","0x005E","DMProtocol.h","226"
"0x58F0","22768","DM_CASHSHOPITEMLIST_REQ","DM_BASE","0x005F","DMProtocol.h","227"
"0x58F1","22769","DM_CASHSHOPITEMLIST_ACK","DM_BASE","0x0060","DMProtocol.h","228"
"0x58F2","22770","DM_CASHITEMBUY_REQ","DM_BASE","0x0061","DMProtocol.h","229"
"0x58F3","22771","DM_CASHITEMBUY_ACK","DM_BASE","0x0062","DMProtocol.h","230"
"0x58F4","22772","DM_SOULMATELIST_REQ","DM_BASE","0x0063","DMProtocol.h","232"
"0x58F5","22773","DM_SOULMATELIST_ACK","DM_BASE","0x0064","DMProtocol.h","233"
"0x58F6","22774","DM_SOULMATEREG_REQ","DM_BASE","0x0065","DMProtocol.h","235"
"0x58F7","22775","DM_SOULMATEEND_REQ","DM_BASE","0x0066","DMProtocol.h","236"
"0x58F8","22776","DM_SOULMATEDEL_REQ","DM_BASE","0x0067","DMProtocol.h","237"
"0x58F9","22777","DM_GUILDLOAD_REQ","DM_BASE","0x0068","DMProtocol.h","239"
"0x58FA","22778","DM_GUILDLOAD_ACK","DM_BASE","0x0069","DMProtocol.h","240"
"0x58FB","22779","DM_ACTEND_REQ","DM_BASE","0x006A","DMProtocol.h","241"
"0x58FC","22780","DM_CASHCABINETBUY_REQ","DM_BASE","0x006B","DMProtocol.h","242"
"0x58FD","22781","DM_CASHCABINETBUY_ACK","DM_BASE","0x006C","DMProtocol.h","243"
"0x58FE","22782","DM_CASHITEMPUTIN_REQ","DM_BASE","0x006D","DMProtocol.h","244"
"0x58FF","22783","DM_CASHITEMPUTIN_ACK","DM_BASE","0x006E","DMProtocol.h","245"
"0x5900","22784","DM_DELETEDEALITEM_REQ","DM_BASE","0x006F","DMProtocol.h","246"
"0x5901","22785","DM_POSTINVENITEM_REQ","DM_BASE","0x0070","DMProtocol.h","247"
"0x5902","22786","DM_POSTINVENITEM_ACK","DM_BASE","0x0071","DMProtocol.h","248"
"0x5903","22787","DM_SAVECHARBASE_REQ","DM_BASE","0x0072","DMProtocol.h","250"
"0x5904","22788","DM_CHECKCHANGENAME_REQ","DM_BASE","0x0073","DMProtocol.h","251"
"0x5905","22789","DM_CHECKCHANGENAME_ACK","DM_BASE","0x0074","DMProtocol.h","252"
"0x5906","22790","DM_STOPTHECLOCK_REQ","DM_BASE","0x0075","DMProtocol.h","253"
"0x5907","22791","DM_STOPTHECLOCK_ACK","DM_BASE","0x0076","DMProtocol.h","254"
"0x5908","22792","DM_RESERVEDPOSTSEND_REQ","DM_BASE","0x0077","DMProtocol.h","256"
"0x5909","22793","DM_RESERVEDPOSTRECV_ACK","DM_BASE","0x0078","DMProtocol.h","257"
"0x590A","22794","DM_HEROSELECT_REQ","DM_BASE","0x0079","DMProtocol.h","258"
"0x590B","22795","DM_HEROSELECT_ACK","DM_BASE","0x007A","DMProtocol.h","259"
"0x590C","22796","DM_CLEARMAPCURRENTUSER_REQ","DM_BASE","0x007B","DMProtocol.h","260"
"0x590D","22797","DM_SOULMATEREG_ACK","DM_BASE","0x007C","DMProtocol.h","262"
"0x590E","22798","DM_SOULMATEEND_ACK","DM_BASE","0x007D","DMProtocol.h","263"
"0x590F","22799","DM_SOULMATEDEL_ACK","DM_BASE","0x007E","DMProtocol.h","264"
"0x5910","22800","DM_FRIENDERASE_ACK","DM_BASE","0x007F","DMProtocol.h","265"
"0x5911","22801","DM_QUESTSENDPOST_REQ","DM_BASE","0x0080","DMProtocol.h","267"
"0x5912","22802","DM_ITEMFIND_REQ","DM_BASE","0x0081","DMProtocol.h","269"
"0x5913","22803","DM_ITEMSTATE_REQ","DM_BASE","0x0082","DMProtocol.h","270"
"0x5914","22804","DM_ITEMSTATE_ACK","DM_BASE","0x0083","DMProtocol.h","271"
"0x5915","22805","DM_GUILDPVPOINT_REQ","DM_BASE","0x0084","DMProtocol.h","272"
"0x5916","22806","DM_GUILDPOINTREWARD_REQ","DM_BASE","0x0085","DMProtocol.h","273"
"0x5917","22807","DM_PVPRECORD_REQ","DM_BASE","0x0086","DMProtocol.h","274"
"0x5918","22808","DM_CASTLEAPPLY_REQ","DM_BASE","0x0087","DMProtocol.h","275"
"0x5919","22809","DM_LOADPOSTMESSAGE_REQ","DM_BASE","0x0088","DMProtocol.h","276"
"0x591A","22810","DM_LOADPOSTMESSAGE_ACK","DM_BASE","0x0089","DMProtocol.h","277"
"0x591B","22811","DM_CASHITEMSALE_REQ","DM_BASE","0x008A","DMProtocol.h","278"
"0x591C","22812","DM_CASHITEMSALE_ACK","DM_BASE","0x008B","DMProtocol.h","279"
"0x591D","22813","DM_AUCTIONREG_REQ","DM_BASE","0x008C","DMProtocol.h","281"
"0x591E","22814","DM_AUCTIONREG_ACK","DM_BASE","0x008D","DMProtocol.h","282"
"0x591F","22815","DM_AUCTIONEND_REQ","DM_BASE","0x008E","DMProtocol.h","283"
"0x5920","22816","DM_AUCTIONEND_ACK","DM_BASE","0x008F","DMProtocol.h","284"
"0x5921","22817","DM_AUCTIONREGCANCEL_REQ","DM_BASE","0x0090","DMProtocol.h","285"
"0x5922","22818","DM_AUCTIONREGCANCEL_ACK","DM_BASE","0x0091","DMProtocol.h","286"
"0x5923","22819","DM_AUCTIONBID_REQ","DM_BASE","0x0092","DMProtocol.h","287"
"0x5924","22820","DM_AUCTIONBID_ACK","DM_BASE","0x0093","DMProtocol.h","288"
"0x5925","22821","DM_AUCTIONBUYDIRECT_REQ","DM_BASE","0x0094","DMProtocol.h","289"
"0x5926","22822","DM_AUCTIONBUYDIRECT_ACK","DM_BASE","0x0095","DMProtocol.h","290"
"0x5927","22823","DM_GUILDWANTEDADD_REQ","DM_BASE","0x0096","DMProtocol.h","292"
"0x5928","22824","DM_GUILDWANTEDDEL_REQ","DM_BASE","0x0097","DMProtocol.h","293"
"0x5929","22825","DM_GUILDVOLUNTEERING_REQ","DM_BASE","0x0098","DMProtocol.h","294"
"0x592A","22826","DM_GUILDVOLUNTEERINGDEL_REQ","DM_BASE","0x0099","DMProtocol.h","295"
"0x592B","22827","DM_GUILDTACTICSWANTEDADD_REQ","DM_BASE","0x009A","DMProtocol.h","296"
"0x592C","22828","DM_GUILDTACTICSWANTEDDEL_REQ","DM_BASE","0x009B","DMProtocol.h","297"
"0x592D","22829","DM_GUILDTACTICSADD_REQ","DM_BASE","0x009C","DMProtocol.h","298"
"0x592E","22830","DM_GUILDTACTICSADD_ACK","DM_BASE","0x009D","DMProtocol.h","299"
"0x592F","22831","DM_GUILDTACTICSDEL_REQ","DM_BASE","0x009E","DMProtocol.h","300"
"0x5930","22832","DM_GUILDTACTICSDEL_ACK","DM_BASE","0x009F","DMProtocol.h","301"
"0x5931","22833","DM_TACTICSPOINT_REQ","DM_BASE","0x00A0","DMProtocol.h","302"
"0x5932","22834","DM_GAINCASHBONUS_REQ","DM_BASE","0x00A1","DMProtocol.h","303"
"0x5933","22835","DM_GAINCASHBONUS_ACK","DM_BASE","0x00A2","DMProtocol.h","304"
"0x5934","22836","DM_MONTHRANKSAVE_REQ","DM_BASE","0x00A3","DMProtocol.h","308"
"0x5935","22837","DM_MONTHRANKSAVE_ACK","DM_BASE","0x00A4","DMProtocol.h","309"
"0x5936","22838","DM_WARLORDSAY_REQ","DM_BASE","0x00A5","DMProtocol.h","310"
"0x5937","22839","DM_WARLORDSAY_ACK","DM_BASE","0x00A6","DMProtocol.h","311"
"0x5938","22840","DM_CLEARDATA_REQ","DM_BASE","0x00A7","DMProtocol.h","313"
"0x5939","22841","DM_CLEARDATA_ACK","DM_BASE","0x00A8","DMProtocol.h","314"
"0x593A","22842","DM_EVENTQUARTERLIST_REQ","DM_BASE","0x00A9","DMProtocol.h","316"
"0x593B","22843","DM_EVENTQUARTERLIST_ACK","DM_BASE","0x00AA","DMProtocol.h","317"
"0x593C","22844","DM_EVENTQUARTERUPDATE_REQ","DM_BASE","0x00AB","DMProtocol.h","318"
"0x593D","22845","DM_EVENTQUARTERUPDATE_ACK","DM_BASE","0x00AC","DMProtocol.h","319"
"0x593E","22846","DM_MONTHPVPOINTRESET_REQ","DM_BASE","0x00AD","DMProtocol.h","321"
"0x593F","22847","DM_POSTVIEW_REQ","DM_BASE","0x00AE","DMProtocol.h","322"
"0x5940","22848","DM_POSTVIEW_ACK","DM_BASE","0x00AF","DMProtocol.h","323"
"0x5941","22849","DM_POSTDEL_ACK","DM_BASE","0x00B0","DMProtocol.h","324"
"0x5942","22850","DM_POSTBILL_REQ","DM_BASE","0x00B1","DMProtocol.h","325"
"0x5943","22851","DM_POSTBILLUPDATE_REQ","DM_BASE","0x00B2","DMProtocol.h","326"
"0x5944","22852","DM_GETCHARINFO_REQ","DM_BASE","0x00B3","DMProtocol.h","329"
"0x5944","22852","DM_POSTBILLUPDATE_ACK","DM_BASE","0x00B3","DMProtocol.h","327"
"0x5945","22853","DM_GETCHARINFO_ACK","DM_BASE","0x00B4","DMProtocol.h","330"
"0x5946","22854","DM_TOURNAMENTPAYBACK_REQ","DM_BASE","0x00B5","DMProtocol.h","331"
"0x5947","22855","DM_TOURNAMENTPAYBACK_ACK","DM_BASE","0x00B6","DMProtocol.h","332"
"0x5948","22856","DM_TOURNAMENTRESULT_REQ","DM_BASE","0x00B7","DMProtocol.h","333"
"0x5949","22857","DM_TOURNAMENTREWARD_REQ","DM_BASE","0x00B8","DMProtocol.h","334"
"0x594A","22858","DM_TOURNAMENTREWARD_ACK","DM_BASE","0x00B9","DMProtocol.h","335"
"0x594B","22859","DM_TOURNAMENTAPPLY_REQ","DM_BASE","0x00BA","DMProtocol.h","336"
"0x594C","22860","DM_TOURNAMENTCLEAR_REQ","DM_BASE","0x00BB","DMProtocol.h","337"
"0x594D","22861","DM_TOURNAMENTEVENTCHARINFO_REQ","DM_BASE","0x00BC","DMProtocol.h","338"
"0x594E","22862","DM_TNMTEVENTSCHEDULEADD_REQ","DM_BASE","0x00BD","DMProtocol.h","339"
"0x594F","22863","DM_TNMTEVENTSCHEDULEDEL_REQ","DM_BASE","0x00BE","DMProtocol.h","340"
"0x5950","22864","DM_TNMTEVENTENTRYADD_REQ","DM_BASE","0x00BF","DMProtocol.h","341"
"0x5951","22865","DM_SAVECHARPOSITION_REQ","DM_BASE","0x00C0","DMProtocol.h","342"
"0x5952","22866","DM_SAVECHARPOSITION_ACK","DM_BASE","0x00C1","DMProtocol.h","343"
"0x5953","22867","DM_HELPMESSAGE_REQ","DM_BASE","0x00C2","DMProtocol.h","344"
"0x5954","22868","DM_MISSIONOCCUPY_REQ","DM_BASE","0x00C3","DMProtocol.h","346"
"0x5955","22869","DM_MISSIONOCCUPY_ACK","DM_BASE","0x00C4","DMProtocol.h","347"
"0x5956","22870","DM_RPSGAMERECORD_REQ","DM_BASE","0x00C5","DMProtocol.h","348"
"0x5957","22871","DM_TOURNAMENTSTATUS_REQ","DM_BASE","0x00C6","DMProtocol.h","350"
"0x5958","22872","DM_ACTIVECHARUPDATE_REQ","DM_BASE","0x00C7","DMProtocol.h","351"
"0x5959","22873","DM_ACTIVECHARUPDATE_ACK","DM_BASE","0x00C8","DMProtocol.h","352"
"0x595A","22874","DM_CMGIFT_REQ","DM_BASE","0x00C9","DMProtocol.h","354"
"0x595B","22875","DM_CMGIFT_ACK","DM_BASE","0x00CA","DMProtocol.h","355"
"0x595C","22876","DM_CMGIFTLOG_REQ","DM_BASE","0x00CB","DMProtocol.h","356"
"0x595D","22877","DM_CMGIFTCHARTUPDATE_REQ","DM_BASE","0x00CC","DMProtocol.h","357"
"0x595E","22878","DM_CMGIFTCHARTUPDATE_ACK","DM_BASE","0x00CD","DMProtocol.h","358"
"0x595F","22879","DM_SKYGARDENOCCUPY_REQ","DM_BASE","0x00CE","DMProtocol.h","360"
"0x5960","22880","DM_SKYGARDENOCCUPY_ACK","DM_BASE","0x00CF","DMProtocol.h","361"
"0x5961","22881","DM_CLEARTITLE_REQ","DM_BASE","0x00D0","DMProtocol.h","363"
"0x5962","22882","DM_SAVETITLE_REQ","DM_BASE","0x00D1","DMProtocol.h","364"
"0x5963","22883","DM_GAINUSEABLEPVP_REQ","DM_BASE","0x00D2","DMProtocol.h","305"
"0x5964","22884","DM_GAINUSEABLEPVP_ACK","DM_BASE","0x00D3","DMProtocol.h","306"
"0x5981","22913","DM_SAVEQUESTGUILD_ACK","DM_BASE","0x00F0","DMProtocol.h","367"
"0x5982","22914","DM_SAVEQUESTGUILDTERM_ACK","DM_BASE","0x00F1","DMProtocol.h","368"
"0x5B80","23424","CS_APEXDATA_REQ","CS_MAP","0x0900","CSProtocol.h","4044"
"0x5B81","23425","CS_APEXDATA_ACK","CS_MAP","0x0901","CSProtocol.h","4045"
"0x5B82","23426","CS_APEXSTART_REQ","CS_MAP","0x0902","CSProtocol.h","4046"
"0x5BA0","23456","CS_HACKSHIELD_REQ","CS_MAP","0x0920","CSProtocol.h","4048"
"0x5BA1","23457","CS_HACKSHIELD_ACK","CS_MAP","0x0921","CSProtocol.h","4049"
"0x5BC0","23488","CS_NPROTECT_REQ","CS_MAP","0x0940","CSProtocol.h","4051"
"0x5BC1","23489","CS_NPROTECT_ACK","CS_MAP","0x0941","CSProtocol.h","4052"
"0x5BC3","23491","CS_WINLDIC_REQ","CS_MAP","0x0943","CSProtocol.h","4055"
"0x5BC4","23492","CS_WHIP_ACK","CS_MAP","0x0944","CSProtocol.h","4056"
"0x9002","36866","MW_CONNECT_ACK","MW_BASE","0x0001","MWProtocol.h","9"
"0x9003","36867","MW_ADDCHAR_ACK","MW_BASE","0x0002","MWProtocol.h","20"
"0x9004","36868","MW_CHARDATA_REQ","MW_BASE","0x0003","MWProtocol.h","27"
"0x9005","36869","MW_CHARDATA_ACK","MW_BASE","0x0004","MWProtocol.h","31"
"0x9006","36870","MW_ENTERCHAR_REQ","MW_BASE","0x0005","MWProtocol.h","39"
"0x9007","36871","MW_ENTERCHAR_ACK","MW_BASE","0x0006","MWProtocol.h","49"
"0x9008","36872","MW_ENTERSVR_REQ","MW_BASE","0x0007","MWProtocol.h","53"
"0x9009","36873","MW_ENTERSVR_ACK","MW_BASE","0x0008","MWProtocol.h","57"
"0x900A","36874","MW_INVALIDCHAR_REQ","MW_BASE","0x0009","MWProtocol.h","64"
"0x900B","36875","MW_CONRESULT_REQ","MW_BASE","0x000A","MWProtocol.h","68"
"0x900C","36876","MW_CLOSECHAR_REQ","MW_BASE","0x000B","MWProtocol.h","73"
"0x900D","36877","MW_CLOSECHAR_ACK","MW_BASE","0x000C","MWProtocol.h","77"
"0x900E","36878","MW_DELCHAR_REQ","MW_BASE","0x000D","MWProtocol.h","81"
"0x900F","36879","MW_CHARINFO_REQ","MW_BASE","0x000E","MWProtocol.h","87"
"0x9010","36880","MW_ROUTE_REQ","MW_BASE","0x000F","MWProtocol.h","91"
"0x9011","36881","MW_ROUTE_ACK","MW_BASE","0x0010","MWProtocol.h","95"
"0x9012","36882","MW_ADDCONNECT_REQ","MW_BASE","0x0011","MWProtocol.h","105"
"0x9013","36883","MW_MAPSVRLIST_REQ","MW_BASE","0x0012","MWProtocol.h","115"
"0x9014","36884","MW_MAPSVRLIST_ACK","MW_BASE","0x0013","MWProtocol.h","119"
"0x9015","36885","MW_ROUTELIST_REQ","MW_BASE","0x0014","MWProtocol.h","127"
"0x9017","36887","MW_RELEASEMAIN_REQ","MW_BASE","0x0016","MWProtocol.h","135"
"0x9018","36888","MW_RELEASEMAIN_ACK","MW_BASE","0x0017","MWProtocol.h","139"
"0x9019","36889","MW_PARTYADD_REQ","MW_BASE","0x0018","MWProtocol.h","143"
"0x901A","36890","MW_PARTYADD_ACK","MW_BASE","0x0019","MWProtocol.h","147"
"0x9021","36897","MW_PARTYJOIN_REQ","MW_BASE","0x0020","MWProtocol.h","154"
"0x9022","36898","MW_PARTYJOIN_ACK","MW_BASE","0x0021","MWProtocol.h","155"
"0x9023","36899","MW_PARTYDEL_REQ","MW_BASE","0x0022","MWProtocol.h","156"
"0x9024","36900","MW_PARTYDEL_ACK","MW_BASE","0x0023","MWProtocol.h","157"
"0x9025","36901","MW_PARTYMANSTAT_REQ","MW_BASE","0x0024","MWProtocol.h","158"
"0x9026","36902","MW_PARTYMANSTAT_ACK","MW_BASE","0x0025","MWProtocol.h","159"
"0x9027","36903","MW_LEVELUP_REQ","MW_BASE","0x0026","MWProtocol.h","161"
"0x9028","36904","MW_LEVELUP_ACK","MW_BASE","0x0027","MWProtocol.h","162"
"0x902B","36907","MW_GUILDESTABLISH_REQ","MW_BASE","0x002A","MWProtocol.h","164"
"0x902C","36908","MW_GUILDESTABLISH_ACK","MW_BASE","0x002B","MWProtocol.h","165"
"0x902D","36909","MW_GUILDDISORGANIZATION_REQ","MW_BASE","0x002C","MWProtocol.h","166"
"0x902E","36910","MW_GUILDDISORGANIZATION_ACK","MW_BASE","0x002D","MWProtocol.h","167"
"0x902F","36911","MW_GUILDINVITE_REQ","MW_BASE","0x002E","MWProtocol.h","168"
"0x9030","36912","MW_GUILDINVITE_ACK","MW_BASE","0x002F","MWProtocol.h","169"
"0x9031","36913","MW_GUILDINVITEANSWER_ACK","MW_BASE","0x0030","MWProtocol.h","170"
"0x9032","36914","MW_GUILDJOIN_REQ","MW_BASE","0x0031","MWProtocol.h","171"
"0x9033","36915","MW_GUILDLEAVE_REQ","MW_BASE","0x0032","MWProtocol.h","172"
"0x9034","36916","MW_GUILDLEAVE_ACK","MW_BASE","0x0033","MWProtocol.h","173"
"0x9035","36917","MW_GUILDDUTY_REQ","MW_BASE","0x0034","MWProtocol.h","174"
"0x9036","36918","MW_GUILDDUTY_ACK","MW_BASE","0x0035","MWProtocol.h","175"
"0x9037","36919","MW_GUILDPEER_REQ","MW_BASE","0x0036","MWProtocol.h","176"
"0x9038","36920","MW_GUILDPEER_ACK","MW_BASE","0x0037","MWProtocol.h","177"
"0x9039","36921","MW_GUILDINFO_REQ","MW_BASE","0x0038","MWProtocol.h","178"
"0x903A","36922","MW_GUILDINFO_ACK","MW_BASE","0x0039","MWProtocol.h","179"
"0x903B","36923","MW_GUILDKICKOUT_ACK","MW_BASE","0x003A","MWProtocol.h","180"
"0x903C","36924","MW_GUILDMEMBERLIST_REQ","MW_BASE","0x003B","MWProtocol.h","181"
"0x903D","36925","MW_GUILDMEMBERLIST_ACK","MW_BASE","0x003C","MWProtocol.h","182"
"0x903E","36926","MW_CHAT_REQ","MW_BASE","0x003D","MWProtocol.h","184"
"0x903F","36927","MW_CHAT_ACK","MW_BASE","0x003E","MWProtocol.h","185"
"0x9041","36929","MW_RESETCONNECTION_REQ","MW_BASE","0x0040","MWProtocol.h","187"
"0x9042","36930","MW_RESETCONNECTION_ACK","MW_BASE","0x0041","MWProtocol.h","188"
"0x9043","36931","MW_MONSTERDIE_REQ","MW_BASE","0x0042","MWProtocol.h","189"
"0x9044","36932","MW_MONSTERDIE_ACK","MW_BASE","0x0043","MWProtocol.h","190"
"0x9045","36933","MW_TAKEMONMONEY_REQ","MW_BASE","0x0044","MWProtocol.h","191"
"0x9046","36934","MW_TAKEMONMONEY_ACK","MW_BASE","0x0045","MWProtocol.h","192"
"0x9047","36935","MW_ADDITEM_REQ","MW_BASE","0x0046","MWProtocol.h","193"
"0x9048","36936","MW_ADDITEM_ACK","MW_BASE","0x0047","MWProtocol.h","194"
"0x9049","36937","MW_PARTYORDERTAKEITEM_REQ","MW_BASE","0x0048","MWProtocol.h","195"
"0x904A","36938","MW_PARTYORDERTAKEITEM_ACK","MW_BASE","0x0049","MWProtocol.h","196"
"0x904B","36939","MW_PARTYATTR_REQ","MW_BASE","0x004A","MWProtocol.h","197"
"0x9051","36945","MW_FRIENDASK_REQ","MW_BASE","0x0050","MWProtocol.h","199"
"0x9052","36946","MW_FRIENDASK_ACK","MW_BASE","0x0051","MWProtocol.h","200"
"0x9053","36947","MW_FRIENDADD_REQ","MW_BASE","0x0052","MWProtocol.h","201"
"0x9054","36948","MW_FRIENDREPLY_ACK","MW_BASE","0x0053","MWProtocol.h","202"
"0x9055","36949","MW_FRIENDERASE_REQ","MW_BASE","0x0054","MWProtocol.h","203"
"0x9056","36950","MW_FRIENDERASE_ACK","MW_BASE","0x0055","MWProtocol.h","204"
"0x9057","36951","MW_FRIENDLIST_REQ","MW_BASE","0x0056","MWProtocol.h","205"
